item_id,admlog_id,vertical,action,to_moderation_datetime,action_datetime,user_group,user_id,ModerSourceEventType
414543523415,159300828074,Goods,allowed,2024-09-25T11:40:59,2024-09-25T11:42:01.639000,cron,1273135250057,update
414543525255,156042167651,Goods,allowed,2024-09-03T15:13:22,2024-09-03T15:14:27.307000,cron,2058038,activation
414543525255,157434225869,Goods,allowed,2024-09-12T18:00:55,2024-09-12T18:01:58.787000,cron,2058038,update
414543529780,158541506465,Goods,allowed,2024-09-20T07:51:00,2024-09-20T07:52:06.085000,cron,370055373,activation
414543530795,156763659451,Goods,allowed,2024-09-08T11:53:41,2024-09-08T11:54:46.567000,cron,1063871250005,update
414543530990,156665778526,Goods,allowed,2024-09-07T13:16:24,2024-09-07T13:17:29.980000,cron,47316750028,activation
414543531310,156837101411,Goods,allowed,2024-09-08T18:57:42,2024-09-08T18:58:46.115000,cron,197368250041,activation
414543531955,157237801341,Services,allowed,2024-09-11T09:37:35,2024-09-11T09:38:42.352000,cron,522158038826,update
414543531955,159453774162,Services,allowed,2024-09-26T10:02:02,2024-09-26T10:03:05.041000,cron,522158038826,update
414543531955,159638937119,Services,allowed,2024-09-27T08:00:19,2024-09-27T08:01:20.420000,cron,522158038826,update
414543534980,159927370275,Services,allowed,2024-09-29T10:20:59,2024-09-29T10:22:01.037000,cron,854051250052,update
414543536940,156213362534,Goods,allowed,2024-09-04T16:46:35,2024-09-04T16:52:23.742000,cron,868705250066,activation
414543540190,157319051907,Goods,allowed,2024-09-11T23:30:47,2024-09-11T23:31:53.907000,cron,395792750204,activation
414543540890,157556891893,Goods,allowed,2024-09-13T17:13:01,2024-09-13T17:14:05.915000,cron,1002948500064,activation
414543541570,157412235525,Goods,allowed,2024-09-12T14:06:15,2024-09-12T14:07:21.394000,cron,296500385,activation
414543544485,157535353018,Goods,allowed,2024-09-13T14:02:34,2024-09-13T14:03:41.777000,cron,1267556750010,activation
414543544500,157041340018,Goods,allowed,2024-09-10T03:18:14,2024-09-10T03:19:19.721000,cron,773281017502,activation
414543545475,156783794844,Goods,allowed,2024-09-08T13:08:59,2024-09-08T13:10:03.585000,cron,481493500023,activation
414543545685,157130671836,Goods,allowed,2024-09-10T17:12:29,2024-09-10T17:13:34.074000,cron,4529750769,activation
414543546175,159307077901,Goods,allowed,2024-09-25T11:40:58,2024-09-25T11:42:00.132000,cron,1273135250057,update
414543548045,156664319853,Goods,allowed,2024-09-07T09:25:00,2024-09-07T09:26:05.367000,cron,2264064,activation
414543552000,157724272481,Goods,allowed,2024-09-14T21:36:51,2024-09-14T21:37:56.189000,cron,844112250149,activation
414543553770,157514175546,Goods,allowed,2024-09-13T12:19:52,2024-09-13T12:20:57.246000,cron,551584500031,activation
414543554500,156769488379,Goods,allowed,2024-09-08T15:07:14,2024-09-08T15:08:18.468000,cron,1299933000122,activation
414543554500,159695073000,Goods,allowed,2024-09-27T18:12:41,2024-09-27T18:13:42.339000,cron,1299933000122,update
414543554625,159301572726,Goods,allowed,2024-09-25T11:37:45,2024-09-25T11:38:49.616000,cron,1273135250057,activation
414543554625,159310827424,Goods,allowed,2024-09-25T11:41:03,2024-09-25T11:42:06.249000,cron,1273135250057,update
414543554815,156345657808,Goods,allowed,2024-09-05T10:23:17,2024-09-05T10:24:23.794000,cron,275960500552,activation
414543559935,157779766993,Goods,allowed,2024-09-15T13:14:34,2024-09-15T13:15:43.375000,cron,786659250038,activation
414543562810,156984197769,Goods,allowed,2024-09-09T21:47:19,2024-09-09T21:48:23.051000,cron,47316750028,activation
414543564745,157249573114,Goods,allowed,2024-09-11T11:27:39,2024-09-11T11:28:46.384000,cron,489427500053,activation
414543564865,158644507214,Goods,allowed,2024-09-21T00:37:23,2024-09-21T00:39:47.231000,cron,817049750069,activation
414564751225,158379156033,Goods,allowed,2024-09-19T08:58:54,2024-09-19T09:00:53.737000,cron,144743250008,activation
414564751420,157145052201,Goods,allowed,2024-09-10T19:48:49,2024-09-10T19:49:58.475000,cron,264029750104,activation
414564751865,157786181678,Goods,allowed,2024-09-15T14:55:31,2024-09-15T14:56:42.535000,cron,1217326000019,activation
414564752285,155828180648,Goods,allowed,2024-09-02T07:22:43,2024-09-02T07:23:46.876000,cron,381856000114,update
414564752285,155857555160,Goods,allowed,2024-09-02T10:52:24,2024-09-02T10:53:29.880000,cron,381856000114,update
414564752285,156370315950,Goods,allowed,2024-09-05T13:15:09,2024-09-05T13:16:15.097000,cron,381856000114,update
414564752285,156463277049,Goods,allowed,2024-09-06T05:41:04,2024-09-06T05:42:09.537000,cron,381856000114,update
414564752285,157108103732,Goods,allowed,2024-09-10T14:43:09,2024-09-10T14:44:13.300000,cron,381856000114,update
414564752285,157371428949,Goods,allowed,2024-09-12T08:05:46,2024-09-12T08:06:50.532000,cron,381856000114,update
414564752285,157478905619,Goods,allowed,2024-09-13T05:39:56,2024-09-13T05:41:01.880000,cron,381856000114,update
414564752285,157667138881,Goods,allowed,2024-09-14T12:56:36,2024-09-14T12:57:42.473000,cron,381856000114,update
414564752285,157756386818,Goods,allowed,2024-09-15T11:54:38,2024-09-15T11:55:43.739000,cron,381856000114,activation
414564755500,158163840558,Goods,allowed,2024-09-17T20:14:52,2024-09-17T20:15:56.073000,cron,929524750041,activation
414564755660,157948823676,Goods,allowed,2024-09-16T14:03:35,2024-09-16T14:04:42.018000,cron,438002500130,update
414564755690,156507500039,Goods,allowed,2024-09-06T15:07:41,2024-09-06T15:08:59.646000,cron,365081554,update
414564755690,157835959579,Goods,allowed,2024-09-15T23:13:23,2024-09-15T23:14:29.007000,cron,365081554,activation
414564756310,156640148600,Goods,allowed,2024-09-07T09:57:40,2024-09-07T09:58:45.618000,cron,226553500385,activation
414564757385,157823074627,Goods,allowed,2024-09-15T19:06:07,2024-09-15T19:07:12.777000,cron,383932750267,activation
414564760090,157434294285,Goods,allowed,2024-09-12T16:24:11,2024-09-12T16:25:16.447000,cron,1489508000003,activation
414564760525,159802233936,Goods,allowed,2024-09-28T14:40:08,2024-09-28T14:41:10.473000,cron,10500163,activation
414564760530,155887509651,Goods,allowed,2024-09-02T15:58:31,2024-09-02T15:59:36.981000,cron,465124000166,update
414564760875,157093334842,Goods,allowed,2024-09-10T12:25:01,2024-09-10T12:29:46.066000,cron,384575896,update
414564760875,158106011209,Goods,allowed,2024-09-17T08:51:18,2024-09-17T08:52:25.515000,cron,384575896,activation
414564761145,157800975699,Transport,allowed,2024-09-15T18:00:50,2024-09-15T18:01:55.837000,cron,534777000191,activation
414564761145,159646165339,Transport,allowed,2024-09-27T10:35:00,2024-09-27T10:36:00.961000,cron,534777000191,update
414564761145,160166722215,Transport,allowed,2024-09-30T18:25:40,2024-09-30T18:26:42.706000,cron,534777000191,update
414564761570,157952010563,Goods,allowed,2024-09-16T15:27:53,2024-09-16T15:28:58.496000,cron,1341825750028,activation
414564761570,159311666152,Goods,allowed,2024-09-25T12:17:12,2024-09-25T12:18:14.360000,cron,1341825750028,update
414564765695,158222001248,Goods,allowed,2024-09-18T06:47:09,2024-09-18T06:48:12.849000,cron,819887750065,activation
414564766870,158608647035,Goods,allowed,2024-09-20T21:46:09,2024-09-20T21:47:13.776000,cron,616520250025,activation
414564767065,158110645427,Goods,allowed,2024-09-17T15:50:03,2024-09-17T15:51:13.751000,cron,22599500044,update
414564767065,159066803264,Goods,allowed,2024-09-24T00:19:15,2024-09-24T01:11:20.070000,cron,22599500044,update
414564767065,159124236986,Goods,allowed,2024-09-24T13:05:32,2024-09-24T13:06:37.779000,cron,22599500044,update
414564767065,159133034293,Goods,allowed,2024-09-24T13:23:58,2024-09-24T13:25:06.942000,cron,22599500044,update
414564767065,159200634252,Goods,allowed,2024-09-24T19:21:49,2024-09-24T19:22:54.159000,cron,22599500044,update
414564767065,159250887149,Goods,allowed,2024-09-25T04:23:25,2024-09-25T04:24:28.466000,cron,22599500044,update
414564767065,159312444613,Goods,allowed,2024-09-25T12:26:24,2024-09-25T12:27:50.860000,cron,22599500044,update
414564767065,159598358551,Goods,allowed,2024-09-27T03:24:08,2024-09-27T03:25:10.256000,cron,22599500044,update
414564767065,159905209780,Goods,allowed,2024-09-29T06:21:50,2024-09-29T06:22:50.710000,cron,22599500044,update
414564767065,159978295738,Goods,allowed,2024-09-29T16:16:52,2024-09-29T16:17:53.576000,cron,22599500044,update
414564767065,160159751169,Goods,allowed,2024-09-30T16:00:39,2024-09-30T16:01:40.400000,cron,22599500044,update
414564768295,157143533417,Goods,allowed,2024-09-10T18:07:06,2024-09-10T18:08:10.806000,cron,383932750267,activation
414564769510,158208151997,Goods,allowed,2024-09-18T05:43:31,2024-09-18T05:44:35.083000,cron,1262922750040,activation
414564772560,160159436639,Goods,allowed,2024-09-30T16:52:31,2024-09-30T16:54:04.121000,cron,1108689500075,update
414564772930,158447720978,Goods,allowed,2024-09-19T17:36:43,2024-09-19T17:37:48.814000,cron,6180000062,activation
414564773540,157770747804,Goods,allowed,2024-09-15T13:04:21,2024-09-15T13:05:26.784000,cron,221125750118,activation
414564773540,158007666889,Goods,allowed,2024-09-16T21:43:07,2024-09-16T21:44:14.618000,cron,221125750118,update
414564775365,158063823248,Goods,allowed,2024-09-17T11:02:05,2024-09-17T11:03:09.972000,cron,773284128912,activation
414564777930,159493467260,Goods,allowed,2024-09-26T11:13:07,2024-09-26T11:14:10.159000,cron,226553500385,activation
414564778555,156679777687,Goods,allowed,2024-09-07T16:05:34,2024-09-07T16:06:37.329000,cron,13415000155,update
414564780385,156686158294,Goods,allowed,2024-09-07T17:16:37,2024-09-07T17:17:42.987000,cron,1341825750028,update
414564780385,158079388298,Goods,allowed,2024-09-17T15:46:03,2024-09-17T15:47:10.007000,cron,1341825750028,activation
414564780995,155715214622,Goods,allowed,2024-09-01T11:49:47,2024-09-01T11:50:52.177000,cron,3570750219,update
414564780995,155773856889,Goods,allowed,2024-09-01T19:11:30,2024-09-01T19:12:36.059000,cron,3570750219,update
414564780995,156192891162,Goods,allowed,2024-09-04T14:38:12,2024-09-04T14:39:22.054000,cron,3570750219,update
414564780995,158018181596,Goods,allowed,2024-09-16T23:30:05,2024-09-16T23:31:14.208000,cron,3570750219,update
414564780995,158625321814,Goods,allowed,2024-09-20T21:04:20,2024-09-20T21:05:27.913000,cron,3570750219,activation
414564780995,158687848426,Goods,allowed,2024-09-21T07:41:44,2024-09-21T07:42:52.863000,cron,3570750219,update
414564781675,157274283647,Goods,allowed,2024-09-11T14:42:21,2024-09-11T14:43:31.226000,cron,489427500053,activation
414564781675,159111635832,Goods,allowed,2024-09-24T10:38:58,2024-09-24T10:43:09.590000,cron,489427500053,update
414564782095,159472963778,Goods,allowed,2024-09-26T11:11:58,2024-09-26T11:13:00.395000,cron,226553500385,activation
414564782500,156408081713,Goods,allowed,2024-09-05T19:30:32,2024-09-05T19:31:55.200000,cron,393844000217,activation
414564782500,156699930943,Goods,allowed,2024-09-07T19:24:27,2024-09-07T19:25:32.615000,cron,393844000217,update
414564782500,156971126736,Goods,allowed,2024-09-09T16:43:39,2024-09-09T16:44:44.993000,cron,393844000217,update
414564782500,157009601553,Goods,allowed,2024-09-09T22:55:03,2024-09-09T22:56:09.900000,cron,393844000217,update
414564782500,157081947320,Goods,allowed,2024-09-10T11:34:46,2024-09-10T11:35:51.214000,cron,393844000217,update
414564782500,157190825507,Goods,allowed,2024-09-11T01:54:07,2024-09-11T01:55:14.295000,cron,393844000217,update
414564782500,157761110328,Goods,allowed,2024-09-15T09:18:10,2024-09-15T09:19:14.839000,cron,393844000217,update
414564782615,158255507499,Goods,allowed,2024-09-18T11:06:34,2024-09-18T11:07:39.592000,cron,383932750267,activation
414564782775,158243452820,Goods,allowed,2024-09-18T10:44:59,2024-09-18T10:46:52.093000,cron,226553500385,update
414564782775,158327905637,Goods,allowed,2024-09-18T22:27:30,2024-09-18T22:28:35.330000,cron,226553500385,update
414564782775,158352672244,Goods,allowed,2024-09-19T04:27:31,2024-09-19T04:28:36.074000,cron,226553500385,update
414564782775,158446603309,Goods,allowed,2024-09-19T16:45:34,2024-09-19T16:46:39.988000,cron,226553500385,update
414564782775,159498433440,Goods,allowed,2024-09-26T12:39:49,2024-09-26T12:40:52.818000,cron,226553500385,update
414564782775,159523065280,Goods,allowed,2024-09-26T16:36:26,2024-09-26T16:37:28.160000,cron,226553500385,update
414564782775,159652444196,Goods,allowed,2024-09-27T10:44:03,2024-09-27T10:45:04.962000,cron,226553500385,update
414564782775,159839881336,Goods,allowed,2024-09-28T18:35:29,2024-09-28T18:36:32.057000,cron,226553500385,update
414564782775,159980599515,Goods,allowed,2024-09-29T16:37:17,2024-09-29T16:38:19.434000,cron,226553500385,update
414564782780,158244452982,Goods,allowed,2024-09-18T10:45:39,2024-09-18T10:46:44.631000,cron,226553500385,update
414564783600,158151511290,Goods,allowed,2024-09-17T21:37:30,2024-09-17T21:38:35.894000,cron,150484250191,update
414564783600,158292280984,Goods,allowed,2024-09-18T15:57:07,2024-09-18T16:29:05.334000,cron,150484250191,update
414564783820,159037789732,Goods,allowed,2024-09-23T19:18:48,2024-09-23T19:20:01.408000,cron,1219815750024,activation
414564784000,155763569317,Goods,allowed,2024-09-01T18:48:55,2024-09-01T18:50:01.455000,cron,936789000054,activation
414564785345,156330050983,Goods,allowed,2024-09-05T09:43:38,2024-09-05T09:44:51.840000,cron,1193861750530,update
414564785345,157558801711,Goods,allowed,2024-09-13T16:23:32,2024-09-13T16:24:43.146000,cron,1193861750530,update
414564785345,157774195691,Goods,allowed,2024-09-15T12:28:29,2024-09-15T12:29:35.242000,cron,1193861750530,update
414564785345,158561096004,Goods,allowed,2024-09-20T13:15:28,2024-09-20T13:16:33.597000,cron,1193861750530,activation
414564785345,159633086710,Goods,allowed,2024-09-27T11:55:20,2024-09-27T11:56:27.272000,cron,1193861750530,update
414564785495,160122099576,Goods,allowed,2024-09-30T12:38:05,2024-09-30T12:39:42.885000,cron,1165468250090,activation
414564789820,159040514046,Goods,allowed,2024-09-23T20:32:09,2024-09-23T20:33:42.706000,cron,489427500053,update
414564790750,157656121431,Goods,allowed,2024-09-14T12:44:05,2024-09-14T12:45:10.174000,cron,1568798750017,activation
414564791680,159450212721,Goods,allowed,2024-09-26T11:11:15,2024-09-26T11:12:16.224000,cron,226553500385,activation
414565002535,158659772196,Goods,allowed,2024-09-21T00:55:45,2024-09-21T00:56:50.630000,cron,22599500044,update
414565002535,158680306455,Goods,allowed,2024-09-21T10:54:00,2024-09-21T10:55:14.028000,cron,22599500044,update
414565002535,159071557034,Goods,allowed,2024-09-24T00:19:00,2024-09-24T01:11:26.845000,cron,22599500044,update
414565002535,159260485392,Goods,allowed,2024-09-25T06:17:10,2024-09-25T06:18:11.029000,cron,22599500044,update
414565002535,159304198274,Goods,allowed,2024-09-25T12:27:15,2024-09-25T12:28:17.494000,cron,22599500044,update
414565002535,159394448794,Goods,allowed,2024-09-26T00:21:14,2024-09-26T00:22:14.707000,cron,22599500044,update
414565003465,158439802913,Goods,allowed,2024-09-19T16:26:58,2024-09-19T16:28:18.716000,cron,935218500023,activation
414565003670,158006146846,Goods,allowed,2024-09-16T21:36:24,2024-09-16T21:37:30.710000,cron,521952795333,activation
414565003670,159953078075,Goods,allowed,2024-09-29T14:11:51,2024-09-29T14:12:53.799000,cron,521952795333,update
414565005065,158019182931,Goods,allowed,2024-09-16T23:30:41,2024-09-16T23:31:47.289000,cron,1299336000079,activation
414565005280,157525064619,Goods,allowed,2024-09-13T13:42:32,2024-09-13T13:43:37.437000,cron,521953577896,activation
414565005835,157999620847,Goods,allowed,2024-09-16T19:45:04,2024-09-16T19:46:11.261000,cron,199587000004,activation
414565007315,156300371883,Goods,allowed,2024-09-05T02:27:09,2024-09-05T02:28:15.579000,cron,522158810082,update
414565007315,157664315068,Goods,allowed,2024-09-14T14:47:39,2024-09-14T14:48:44.156000,cron,522158810082,activation
414565007315,158110538898,Goods,allowed,2024-09-17T15:15:27,2024-09-17T15:16:33.709000,cron,522158810082,update
414565007315,159681553658,Goods,allowed,2024-09-27T16:25:49,2024-09-27T16:26:51.572000,cron,522158810082,update
414565007315,159805097430,Goods,allowed,2024-09-28T13:25:46,2024-09-28T13:26:46.542000,cron,522158810082,update
414565008535,155789769236,Goods,allowed,2024-09-01T23:02:40,2024-09-01T23:03:46.244000,cron,46907500060,update
414565008535,157126914417,Goods,allowed,2024-09-10T17:08:34,2024-09-10T17:09:39.045000,cron,46907500060,update
414565008535,158583568523,Goods,allowed,2024-09-20T13:04:22,2024-09-20T13:05:28.735000,cron,46907500060,activation
414565008970,157930798841,Goods,allowed,2024-09-16T12:01:04,2024-09-16T12:03:35.369000,cron,471662750058,update
414565008970,158651257067,Goods,allowed,2024-09-21T00:47:05,2024-09-21T00:48:12.248000,cron,471662750058,activation
414565009345,157790016655,Transport,allowed,2024-09-15T15:51:40,2024-09-15T15:52:46.804000,cron,1510318250006,activation
414565010740,157390411800,Goods,allowed,2024-09-12T11:07:14,2024-09-12T11:08:19.785000,cron,383932750267,activation
414565012290,158690702768,Goods,allowed,2024-09-21T10:07:05,2024-09-21T10:08:09.973000,cron,938132750003,update
414565012290,158664464163,Goods,allowed,2024-09-21T10:11:38,2024-09-21T10:12:44.084000,cron,938132750003,update
414565012290,159132250406,Goods,allowed,2024-09-24T06:57:10,2024-09-24T08:48:35.725000,GD.HO.Moderation Evgeniy Zverkov,938132750003,activation
414565012920,157225822561,Goods,allowed,2024-09-11T11:28:15,2024-09-11T11:29:19.649000,cron,489427500053,activation
414565013725,156772725377,Goods,allowed,2024-09-08T12:29:19,2024-09-08T12:30:24.263000,cron,717928000029,update
414565014990,157401099439,Goods,allowed,2024-09-12T10:39:57,2024-09-12T10:41:13.337000,cron,1138037750004,update
414565014990,158571391835,Goods,allowed,2024-09-20T13:37:42,2024-09-20T13:38:47.752000,cron,1138037750004,activation
414565014990,159359439729,Goods,allowed,2024-09-25T18:34:15,2024-09-25T18:35:19.315000,cron,1138037750004,update
414565015310,158769350424,Goods,allowed,2024-09-21T22:10:38,2024-09-21T22:11:42.893000,cron,366404943,activation
414565019505,158652251853,Goods,allowed,2024-09-21T00:40:59,2024-09-21T00:46:51.895000,cron,719098000017,activation
414565019995,158070530395,Vacancies,allowed,2024-09-17T08:55:21,2024-09-17T08:56:29.258000,cron,1283916500007,update
414565021215,155794214861,Goods,allowed,2024-09-02T00:32:53,2024-09-02T00:33:58.299000,cron,226553500385,update
414565021215,159450963860,Goods,allowed,2024-09-26T11:11:39,2024-09-26T11:12:44.285000,cron,226553500385,activation
414565023015,158698557193,Goods,allowed,2024-09-21T10:54:05,2024-09-21T10:55:10.525000,cron,22599500044,update
414565023015,159075304099,Goods,allowed,2024-09-24T00:19:12,2024-09-24T01:11:43.797000,cron,22599500044,update
414565023800,159027790535,Goods,allowed,2024-09-23T19:18:49,2024-09-23T19:19:56.245000,cron,1219815750024,activation
414565024345,155785971390,Goods,allowed,2024-09-01T22:39:13,2024-09-01T22:40:18.574000,cron,375696407,activation
414565024875,156295307227,Goods,allowed,2024-09-05T01:26:31,2024-09-05T01:27:36.084000,cron,377776750011,update
414565024875,156296124828,Goods,allowed,2024-09-05T02:30:42,2024-09-05T02:31:45.702000,cron,377776750011,update
414565024875,158141453636,Goods,allowed,2024-09-17T18:08:15,2024-09-17T18:09:33.446000,cron,377776750011,activation
414565025275,158296403396,Goods,allowed,2024-09-18T17:17:21,2024-09-18T17:18:25.570000,cron,383932750267,activation
414565026155,157797008889,Goods,allowed,2024-09-15T15:49:13,2024-09-15T15:50:19.577000,cron,1345568000050,activation
414565026665,158447552792,Goods,allowed,2024-09-19T16:27:16,2024-09-19T16:28:24.835000,cron,271713750055,activation
414565026915,160129281369,Goods,allowed,2024-09-30T13:45:33,2024-09-30T13:46:41.469000,cron,1164956250072,activation
414565027245,158434796671,Goods,allowed,2024-09-19T15:06:07,2024-09-19T15:07:14.791000,cron,383932750267,activation
414565027860,156471956975,Goods,allowed,2024-09-06T09:11:23,2024-09-06T09:12:28.403000,cron,566961250084,update
414565027860,157908601987,Goods,allowed,2024-09-16T10:23:09,2024-09-16T10:24:15.354000,cron,566961250084,activation
414565029315,155870133285,Goods,allowed,2024-09-02T13:10:15,2024-09-02T13:11:23.899000,cron,522161806437,update
414565029315,156472707273,Goods,allowed,2024-09-06T09:11:35,2024-09-06T09:12:39.283000,cron,522161806437,update
414565029315,156506243124,Goods,allowed,2024-09-06T13:04:51,2024-09-06T13:05:57.569000,cron,522161806437,update
414565029315,156903712020,Goods,allowed,2024-09-09T09:20:53,2024-09-09T09:22:00.081000,cron,522161806437,update
414565029315,157186353310,Goods,allowed,2024-09-11T00:22:58,2024-09-11T00:24:02.461000,cron,522161806437,update
414565029315,157429288317,Goods,allowed,2024-09-12T16:19:04,2024-09-12T16:20:09.147000,cron,522161806437,update
414565029315,157557952774,Goods,allowed,2024-09-13T17:40:55,2024-09-13T17:42:02.843000,cron,522161806437,activation
414565029315,158200036452,Goods,allowed,2024-09-18T01:05:34,2024-09-18T01:06:39.514000,cron,522161806437,update
414565029315,158584306539,Goods,allowed,2024-09-20T12:58:37,2024-09-20T12:59:44.522000,cron,522161806437,update
414565029315,160158954566,Goods,allowed,2024-09-30T16:40:43,2024-09-30T16:59:29.967000,cron,522161806437,update
414565029780,158247712971,Goods,allowed,2024-09-18T10:49:41,2024-09-18T10:50:43.777000,cron,489427500053,activation
414565030510,157934294099,Goods,allowed,2024-09-16T11:59:31,2024-09-16T12:02:05.810000,cron,1211990500059,activation
414565031255,157231201477,Goods,allowed,2024-09-11T12:31:47,2024-09-11T12:32:54.490000,cron,489427500053,activation
414565031255,159131717870,Goods,allowed,2024-09-24T08:36:53,2024-09-24T08:37:58.786000,cron,489427500053,update
414565031645,159438473779,Goods,allowed,2024-09-26T09:46:59,2024-09-26T09:48:01.452000,cron,367833914,activation
414565033645,157295587744,Goods,allowed,2024-09-11T19:58:58,2024-09-11T20:00:05.033000,cron,1290335250030,activation
414565033645,159377926936,Goods,allowed,2024-09-25T21:46:05,2024-09-25T21:47:09.953000,cron,1290335250030,update
414565033645,159805852477,Goods,allowed,2024-09-28T13:28:00,2024-09-28T13:29:05.218000,cron,1290335250030,update
414565036025,157975469604,Goods,allowed,2024-09-16T17:23:15,2024-09-16T17:24:19.650000,cron,1266945000039,activation
414565037565,159447961982,Goods,allowed,2024-09-26T11:11:15,2024-09-26T11:12:16.354000,cron,226553500385,activation
414565037685,158641769761,Goods,allowed,2024-09-21T00:19:54,2024-09-21T00:42:37.530000,cron,719098000017,activation
414565038770,157679748116,Goods,allowed,2024-09-14T18:15:53,2024-09-14T18:17:00.967000,cron,1160522250188,activation
414565038790,159446959632,Goods,allowed,2024-09-26T11:10:07,2024-09-26T11:11:08.511000,cron,226553500385,activation
414565038865,157434922588,Goods,allowed,2024-09-12T17:33:37,2024-09-12T17:34:42.434000,cron,1183705500107,activation
414565039270,158095394567,Goods,allowed,2024-09-17T09:32:55,2024-09-17T09:34:00.475000,cron,480670250328,activation
414565039895,158429352954,Goods,allowed,2024-09-19T15:31:55,2024-09-19T15:33:00.569000,cron,376081775,activation
414565040840,155794214258,Goods,allowed,2024-09-02T00:32:41,2024-09-02T00:33:45.140000,cron,226553500385,update
414565040890,156688999776,Goods,allowed,2024-09-07T19:59:16,2024-09-07T20:00:20.900000,cron,449463250024,update
414565040890,158602848919,Goods,allowed,2024-09-20T21:19:42,2024-09-20T21:20:47.400000,cron,449463250024,activation
414565042250,157676477693,Goods,allowed,2024-09-14T18:06:27,2024-09-14T18:07:30.074000,cron,383932750267,activation
414565043355,156359932065,Goods,allowed,2024-09-05T14:10:09,2024-09-05T14:11:14.199000,cron,392281000009,activation
414565043355,158840260243,Goods,allowed,2024-09-22T14:24:37,2024-09-22T14:25:46.123000,cron,392281000009,update
414565043355,159867180857,Goods,allowed,2024-09-28T23:22:30,2024-09-28T23:23:33.564000,cron,392281000009,update
414565251780,158290242019,Goods,allowed,2024-09-18T17:52:33,2024-09-18T17:53:39.118000,cron,1147026750146,activation
414565252045,158268820131,Goods,allowed,2024-09-18T13:22:24,2024-09-18T13:23:29.208000,cron,422506500628,activation
414565254115,157742688504,Goods,allowed,2024-09-15T07:10:24,2024-09-15T07:11:28.564000,cron,1299076500007,activation
414565256660,157803223024,Transport,allowed,2024-09-15T17:59:34,2024-09-15T18:00:38.457000,cron,534777000191,activation
414565256660,159648164467,Transport,allowed,2024-09-27T10:34:55,2024-09-27T10:35:57.581000,cron,534777000191,update
414565256660,160163221384,Transport,allowed,2024-09-30T18:25:42,2024-09-30T18:26:45.349000,cron,534777000191,update
414565258470,157301138245,Goods,allowed,2024-09-11T18:37:45,2024-09-11T18:38:48.385000,cron,1138037750004,activation
414565258810,156582766604,Goods,allowed,2024-09-06T19:35:59,2024-09-06T19:37:05.707000,cron,171190750022,update
414565258810,157215734828,Goods,allowed,2024-09-11T07:42:41,2024-09-11T07:43:45.334000,cron,171190750022,activation
414565258810,157265598791,Goods,allowed,2024-09-11T13:31:46,2024-09-11T13:32:56.806000,cron,171190750022,update
414565259390,159445458254,Goods,allowed,2024-09-26T11:09:38,2024-09-26T11:10:40.057000,cron,226553500385,activation
414565259775,159493717968,Goods,allowed,2024-09-26T11:12:40,2024-09-26T11:13:42.094000,cron,226553500385,activation
414565262050,158660711746,Goods,allowed,2024-09-21T06:05:52,2024-09-21T06:06:56.823000,cron,6180000062,activation
414565263595,157572612346,Goods,allowed,2024-09-13T18:34:05,2024-09-13T18:35:11.295000,cron,482117500209,activation
414565263820,159033836212,Goods,allowed,2024-09-23T19:35:46,2024-09-23T19:36:50.486000,cron,290062000636,activation
414565264010,158142104587,Goods,allowed,2024-09-17T20:19:50,2024-09-17T20:20:56.437000,cron,431703000204,activation
414565266640,157935363760,Goods,allowed,2024-09-16T12:26:54,2024-09-16T12:31:21.187000,cron,1006058000410,activation
414565267815,155863883020,Goods,allowed,2024-09-02T13:10:06,2024-09-02T13:11:21.531000,cron,522161806437,update
414565267815,156514456631,Goods,allowed,2024-09-06T09:11:30,2024-09-06T09:12:34.301000,cron,522161806437,update
414565267815,156533992426,Goods,allowed,2024-09-06T13:04:52,2024-09-06T13:05:59.503000,cron,522161806437,update
414565267815,156898710311,Goods,allowed,2024-09-09T09:20:50,2024-09-09T09:21:56.184000,cron,522161806437,update
414565267815,157185351902,Goods,allowed,2024-09-11T00:22:55,2024-09-11T00:24:02.424000,cron,522161806437,update
414565267815,157431038518,Goods,allowed,2024-09-12T16:19:01,2024-09-12T16:20:12.229000,cron,522161806437,update
414565267815,157938587973,Goods,allowed,2024-09-16T14:09:59,2024-09-16T14:11:06.146000,cron,522161806437,activation
414565267815,158190536288,Goods,allowed,2024-09-18T01:05:30,2024-09-18T01:06:36.299000,cron,522161806437,update
414565267815,158573053582,Goods,allowed,2024-09-20T12:58:31,2024-09-20T12:59:37.864000,cron,522161806437,update
414565267815,160159148611,Goods,allowed,2024-09-30T16:40:32,2024-09-30T16:41:33.479000,cron,522161806437,update
414565268100,157835361276,Goods,allowed,2024-09-15T22:10:38,2024-09-15T22:11:44.242000,cron,388172575,activation
414565269465,158420833314,Goods,allowed,2024-09-19T13:29:55,2024-09-19T13:35:19.906000,cron,1569313500007,activation
414565272105,159613051671,Vacancies,allowed,2024-09-27T09:59:57,2024-09-27T10:00:59.334000,cron,1239094000169,activation
414565273450,156406213634,Goods,allowed,2024-09-05T22:04:03,2024-09-05T22:05:20.331000,cron,1341825750028,update
414565273450,156459360545,Goods,allowed,2024-09-06T02:25:23,2024-09-06T02:26:28.095000,cron,1341825750028,update
414565273450,156612289304,Goods,allowed,2024-09-07T01:14:58,2024-09-07T01:16:01.856000,cron,1341825750028,update
