item_id,admlog_id,vertical,action,to_moderation_datetime,action_datetime,user_group,user_id,ModerSourceEventType,moderation_duration,moderation_type
414566528275,159949882946,Goods,allowed,2024-09-29 12:40:05,2024-09-29 12:41:05,cron,226553500385,update,0 days 00:01:00,ML
414566528275,159985097448,Goods,allowed,2024-09-29 16:36:13,2024-09-29 16:37:14,cron,226553500385,update,0 days 00:01:01,ML
414566528275,160022592177,Goods,allowed,2024-09-29 19:39:46,2024-09-29 19:40:46,cron,226553500385,update,0 days 00:01:00,ML
414566528925,158248451129,Goods,allowed,2024-09-18 10:44:55,2024-09-18 10:46:00,cron,226553500385,update,0 days 00:01:05,ML
414566528925,158322055769,Goods,allowed,2024-09-18 19:34:23,2024-09-18 19:47:59,cron,226553500385,update,0 days 00:13:36,ML
414566528925,158327655512,Goods,allowed,2024-09-18 22:27:26,2024-09-18 22:28:31,cron,226553500385,update,0 days 00:01:05,ML
414566528925,158362923873,Goods,allowed,2024-09-19 04:27:34,2024-09-19 04:28:43,cron,226553500385,update,0 days 00:01:09,ML
414566528925,159496929745,Goods,allowed,2024-09-26 12:39:46,2024-09-26 12:40:50,cron,226553500385,update,0 days 00:01:04,ML
414566528925,159933442475,Goods,allowed,2024-09-29 10:58:07,2024-09-29 10:59:20,cron,226553500385,update,0 days 00:01:13,ML
414566530665,157253121998,Goods,allowed,2024-09-11 11:52:22,2024-09-11 11:53:26,cron,181758750217,activation,0 days 00:01:04,ML
414566531190,159495202633,Goods,allowed,2024-09-26 11:07:54,2024-09-26 11:08:57,cron,168949000005,update,0 days 00:01:03,ML
414566532785,158112209069,Goods,allowed,2024-09-17 10:09:10,2024-09-17 10:10:16,cron,978363250052,activation,0 days 00:01:06,ML
414566532980,157711604206,Goods,allowed,2024-09-14 19:05:58,2024-09-14 19:07:02,cron,6180000062,activation,0 days 00:01:04,ML
414566534205,157555050764,Goods,allowed,2024-09-13 16:23:15,2024-09-13 16:24:19,cron,945276250057,activation,0 days 00:01:04,ML
414566534715,158648777747,Goods,allowed,2024-09-21 00:40:06,2024-09-21 00:44:51,cron,817049750069,activation,0 days 00:04:45,ML
414566534820,157486404071,Goods,allowed,2024-09-13 05:38:48,2024-09-13 05:39:53,cron,380248018,activation,0 days 00:01:05,ML
414566535065,157734813336,Goods,allowed,2024-09-15 00:36:54,2024-09-15 00:38:03,cron,788199750027,activation,0 days 00:01:09,ML
414566535580,159099467529,Goods,allowed,2024-09-24 08:36:19,2024-09-24 08:37:57,cron,489427500053,activation,0 days 00:01:38,ML
414566536170,158480915585,Goods,allowed,2024-09-19 22:28:40,2024-09-19 22:29:43,cron,16004000179,activation,0 days 00:01:03,ML
414566537455,157931072719,Goods,allowed,2024-09-16 12:09:47,2024-09-16 12:13:28,cron,178254750612,activation,0 days 00:03:41,ML
414566537455,158333375182,Goods,allowed,2024-09-18 22:08:44,2024-09-18 22:09:48,cron,178254750612,update,0 days 00:01:04,ML
414566537455,158331652562,Goods,allowed,2024-09-18 22:26:34,2024-09-18 22:27:39,cron,178254750612,update,0 days 00:01:05,ML
414566539535,155797714528,Goods,allowed,2024-09-02 00:33:00,2024-09-02 00:34:07,cron,226553500385,update,0 days 00:01:07,ML
414566540340,157781357921,Goods,allowed,2024-09-15 14:09:24,2024-09-15 14:10:29,cron,346564750247,update,0 days 00:01:05,ML
414566540340,157779862004,Goods,allowed,2024-09-15 14:13:13,2024-09-15 14:14:18,cron,346564750247,update,0 days 00:01:05,ML
414566540340,157931184083,Goods,allowed,2024-09-16 13:02:51,2024-09-16 13:03:57,cron,346564750247,activation,0 days 00:01:06,ML
414566542525,156889614005,Goods,allowed,2024-09-09 08:52:24,2024-09-09 08:53:32,cron,71191500034,activation,0 days 00:01:08,ML
414566543035,156527652334,Goods,allowed,2024-09-06 12:22:50,2024-09-06 12:23:55,cron,349968250008,activation,0 days 00:01:05,ML
414566543820,156842682141,Transport,allowed,2024-09-08 21:54:03,2024-09-08 21:55:07,cron,773284598140,update,0 days 00:01:04,ML
414566545045,155843093792,Goods,allowed,2024-09-02 09:39:38,2024-09-02 09:40:43,cron,522162815652,activation,0 days 00:01:05,ML
414566552155,155854585919,Goods,allowed,2024-09-02 09:37:59,2024-09-02 09:39:05,cron,522162815652,activation,0 days 00:01:06,ML
414566751260,157228970399,Goods,allowed,2024-09-11 10:41:18,2024-09-11 10:42:27,cron,989258250074,update,0 days 00:01:09,ML
414566751260,157573602519,Goods,allowed,2024-09-13 18:31:00,2024-09-13 18:32:06,cron,989258250074,activation,0 days 00:01:06,ML
414566751440,158225181008,Goods,allowed,2024-09-18 08:03:35,2024-09-18 08:04:39,cron,1165468250090,activation,0 days 00:01:04,ML
414566751920,157728292001,Goods,allowed,2024-09-14 21:44:11,2024-09-14 21:45:18,cron,17865750198,activation,0 days 00:01:07,ML
414566752540,158116619968,Goods,allowed,2024-09-17 16:34:00,2024-09-17 16:35:15,cron,211843250037,update,0 days 00:01:15,ML
414566752540,158308800295,Goods,allowed,2024-09-18 18:11:34,2024-09-18 18:15:20,cron,211843250037,update,0 days 00:03:46,ML
414566752540,158434034186,Goods,allowed,2024-09-19 15:01:40,2024-09-19 15:02:47,cron,211843250037,update,0 days 00:01:07,ML
414566752540,158437589572,Goods,allowed,2024-09-19 15:24:32,2024-09-19 15:25:40,cron,211843250037,update,0 days 00:01:08,ML
414566752540,158436609705,Goods,allowed,2024-09-19 15:34:40,2024-09-19 15:35:47,cron,211843250037,update,0 days 00:01:07,ML
414566752540,159345595228,Goods,allowed,2024-09-25 16:09:46,2024-09-25 16:33:16,cron,211843250037,update,0 days 00:23:30,ML
414566752540,159342726809,Goods,allowed,2024-09-25 17:21:35,2024-09-25 17:22:37,cron,211843250037,update,0 days 00:01:02,ML
414566752540,159463100693,Goods,allowed,2024-09-26 13:51:06,2024-09-26 13:52:09,cron,211843250037,update,0 days 00:01:03,ML
414566752540,160113132908,Goods,allowed,2024-09-30 11:01:55,2024-09-30 11:02:55,cron,211843250037,update,0 days 00:01:00,ML
414566752540,160132676765,Goods,allowed,2024-09-30 14:04:32,2024-09-30 14:35:23,cron,211843250037,update,0 days 00:30:51,ML
414566752555,156421209909,Goods,allowed,2024-09-05 22:04:03,2024-09-05 22:05:07,cron,1341825750028,update,0 days 00:01:04,ML
414566752555,156458860589,Goods,allowed,2024-09-06 02:25:29,2024-09-06 02:26:34,cron,1341825750028,update,0 days 00:01:05,ML
414566752555,156611539248,Goods,allowed,2024-09-07 01:14:58,2024-09-07 01:16:05,cron,1341825750028,update,0 days 00:01:07,ML
414566752555,156685409170,Goods,allowed,2024-09-07 17:16:36,2024-09-07 17:17:40,cron,1341825750028,update,0 days 00:01:04,ML
414566752555,157633112410,Goods,allowed,2024-09-14 15:17:31,2024-09-14 15:18:36,cron,1341825750028,activation,0 days 00:01:05,ML
414566752780,157801646656,Goods,allowed,2024-09-15 17:15:01,2024-09-15 17:16:13,cron,773283009296,activation,0 days 00:01:12,ML
414566755110,157520969866,Goods,allowed,2024-09-13 12:48:31,2024-09-13 12:49:38,cron,1347284000056,activation,0 days 00:01:07,ML
414566755170,158185246765,Goods,allowed,2024-09-18 00:05:05,2024-09-18 00:06:11,cron,220817500047,activation,0 days 00:01:06,ML
414566756315,156279272598,Goods,allowed,2024-09-04 23:52:17,2024-09-04 23:53:21,cron,226553500385,update,0 days 00:01:04,ML
414566756315,159493966584,Goods,allowed,2024-09-26 11:13:19,2024-09-26 11:14:21,cron,226553500385,activation,0 days 00:01:02,ML
414566756710,157235211294,Goods,allowed,2024-09-11 10:37:21,2024-09-11 10:38:29,cron,489427500053,activation,0 days 00:01:08,ML
414566757225,159449211285,Goods,allowed,2024-09-26 11:11:21,2024-09-26 11:12:23,cron,226553500385,activation,0 days 00:01:02,ML
414566757510,158257520580,Vacancies,allowed,2024-09-18 11:12:24,2024-09-18 11:13:36,cron,1283916500007,activation,0 days 00:01:12,ML
414566759340,157614583754,Goods,allowed,2024-09-14 03:44:21,2024-09-14 03:45:26,cron,1299076500007,activation,0 days 00:01:05,ML
414566759495,157258848926,Goods,allowed,2024-09-11 13:30:56,2024-09-11 13:32:00,cron,489427500053,activation,0 days 00:01:04,ML
414566759495,159105198172,Goods,allowed,2024-09-24 09:44:18,2024-09-24 09:45:23,cron,489427500053,update,0 days 00:01:05,ML
414566760080,157395063987,Goods,allowed,2024-09-12 10:23:56,2024-09-12 10:24:59,cron,38850500073,activation,0 days 00:01:03,ML
414566761045,158242452919,Goods,allowed,2024-09-18 10:44:38,2024-09-18 10:45:44,cron,226553500385,update,0 days 00:01:06,ML
414566761045,158326772921,Goods,allowed,2024-09-18 19:34:11,2024-09-18 19:35:19,cron,226553500385,update,0 days 00:01:08,ML
414566761045,158365657861,Goods,allowed,2024-09-19 07:31:26,2024-09-19 07:32:41,cron,226553500385,update,0 days 00:01:15,ML
414566761045,158413573512,Goods,allowed,2024-09-19 13:29:48,2024-09-19 13:30:56,cron,226553500385,update,0 days 00:01:08,ML
414566761045,158583627429,Goods,allowed,2024-09-20 13:30:38,2024-09-20 13:31:45,cron,226553500385,update,0 days 00:01:07,ML
414566761045,159499431419,Goods,allowed,2024-09-26 12:39:35,2024-09-26 12:40:37,cron,226553500385,update,0 days 00:01:02,ML
414566761045,159652443335,Goods,allowed,2024-09-27 10:43:35,2024-09-27 10:44:36,cron,226553500385,update,0 days 00:01:01,ML
414566761045,159844881300,Goods,allowed,2024-09-28 18:35:22,2024-09-28 18:36:24,cron,226553500385,update,0 days 00:01:02,ML
414566761045,159924192459,Goods,allowed,2024-09-29 10:58:09,2024-09-29 10:59:10,cron,226553500385,update,0 days 00:01:01,ML
414566761045,160017844218,Goods,allowed,2024-09-29 19:39:54,2024-09-29 19:40:55,cron,226553500385,update,0 days 00:01:01,ML
414566761215,159362570049,Goods,allowed,2024-09-25 17:53:38,2024-09-25 17:54:41,cron,356389750028,activation,0 days 00:01:03,ML
414566761220,158799685278,Goods,allowed,2024-09-22 06:25:34,2024-09-22 06:26:43,cron,32743250155,activation,0 days 00:01:09,ML
414566761660,155825057091,Goods,allowed,2024-09-02 08:10:58,2024-09-02 08:12:04,cron,191324750023,update,0 days 00:01:06,ML
414566761660,156266666980,Goods,allowed,2024-09-04 23:04:51,2024-09-04 23:05:55,cron,191324750023,update,0 days 00:01:04,ML
414566761660,156294417625,Goods,allowed,2024-09-05 03:26:45,2024-09-05 03:27:50,cron,191324750023,update,0 days 00:01:05,ML
414566761660,156326547203,Goods,allowed,2024-09-05 08:13:07,2024-09-05 08:14:11,cron,191324750023,update,0 days 00:01:04,ML
414566761660,157077264424,Goods,allowed,2024-09-10 10:12:17,2024-09-10 10:13:26,cron,191324750023,update,0 days 00:01:09,ML
414566761660,157193195649,Goods,allowed,2024-09-11 03:48:02,2024-09-11 03:49:06,cron,191324750023,update,0 days 00:01:04,ML
414566761660,157222046139,Goods,allowed,2024-09-11 08:12:21,2024-09-11 08:13:26,cron,191324750023,update,0 days 00:01:05,ML
414566761660,157619833072,Goods,allowed,2024-09-14 03:41:51,2024-09-14 03:42:56,cron,191324750023,activation,0 days 00:01:05,ML
414566761660,157671101420,Goods,allowed,2024-09-14 10:12:09,2024-09-14 10:13:14,cron,191324750023,update,0 days 00:01:05,ML
414566761660,158190717527,Goods,allowed,2024-09-18 03:29:43,2024-09-18 03:30:51,cron,191324750023,update,0 days 00:01:08,ML
414566761660,158218209056,Goods,allowed,2024-09-18 08:11:29,2024-09-18 08:12:33,cron,191324750023,update,0 days 00:01:04,ML
414566761660,158353372687,Goods,allowed,2024-09-19 03:24:49,2024-09-19 03:25:52,cron,191324750023,update,0 days 00:01:03,ML
414566761660,158376253571,Goods,allowed,2024-09-19 08:13:06,2024-09-19 08:14:17,cron,191324750023,update,0 days 00:01:11,ML
414566762165,157929048298,Goods,allowed,2024-09-16 12:00:49,2024-09-16 12:03:15,cron,471662750058,update,0 days 00:02:26,ML
414566762270,157309105232,Goods,allowed,2024-09-11 21:56:19,2024-09-11 21:57:25,cron,220795000011,activation,0 days 00:01:06,ML
414566763835,158196315678,Goods,allowed,2024-09-18 01:23:10,2024-09-18 01:24:16,cron,217923750048,activation,0 days 00:01:06,ML
414566765585,157215340250,Goods,allowed,2024-09-11 06:31:31,2024-09-11 06:32:34,cron,1138037750004,activation,0 days 00:01:03,ML
414566765585,157399848387,Goods,allowed,2024-09-12 10:39:44,2024-09-12 10:40:54,cron,1138037750004,update,0 days 00:01:10,ML
414566766215,157718382136,Goods,allowed,2024-09-14 20:46:06,2024-09-14 20:47:14,cron,157530500014,activation,0 days 00:01:08,ML
414566766715,155716952395,Goods,allowed,2024-09-01 11:45:35,2024-09-01 11:46:39,cron,226553500385,activation,0 days 00:01:04,ML
414566767080,157822688639,Goods,allowed,2024-09-15 20:15:59,2024-09-15 20:17:05,cron,5204500188,activation,0 days 00:01:06,ML
414566768340,158834590432,Goods,allowed,2024-09-22 13:03:32,2024-09-22 13:04:37,cron,2096729,update,0 days 00:01:05,ML
414566768765,158201902551,Goods,allowed,2024-09-18 05:43:55,2024-09-18 05:45:00,cron,1262922750040,activation,0 days 00:01:05,ML
414566769590,155787480035,Transport,rejected,2024-09-01 22:42:44,2024-09-01 22:43:49,cron,1222162000114,update,0 days 00:01:05,ML
414566770095,158480607992,Goods,allowed,2024-09-19 22:07:58,2024-09-19 22:09:05,cron,975503750088,activation,0 days 00:01:07,ML
414566770800,157951715422,Goods,allowed,2024-09-16 15:07:15,2024-09-16 15:08:19,cron,383932750267,activation,0 days 00:01:04,ML
414566771170,155942249099,Goods,allowed,2024-09-02 23:39:25,2024-09-02 23:40:32,cron,273468251143,activation,0 days 00:01:07,ML
414566771170,156476287182,Goods,allowed,2024-09-06 09:39:56,2024-09-06 09:41:01,cron,273468251143,update,0 days 00:01:05,ML
414566771170,157341400785,Goods,allowed,2024-09-11 20:28:26,2024-09-11 20:29:32,cron,273468251143,update,0 days 00:01:06,ML
414566771880,159491710262,Goods,allowed,2024-09-26 11:11:00,2024-09-26 11:12:01,cron,226553500385,activation,0 days 00:01:01,ML
414566773835,157947244074,Goods,allowed,2024-09-16 15:21:36,2024-09-16 15:22:40,cron,68918000007,activation,0 days 00:01:04,ML
414566777505,158320181546,Goods,allowed,2024-09-18 20:38:15,2024-09-18 20:39:19,cron,1185661250141,activation,0 days 00:01:04,ML
414566778535,158118558365,Goods,allowed,2024-09-17 16:15:18,2024-09-17 16:18:23,cron,211843250037,update,0 days 00:03:05,ML
414566778535,158117655209,Goods,allowed,2024-09-17 16:34:17,2024-09-17 16:44:49,cron,211843250037,update,0 days 00:10:32,ML
414566778535,158304889790,Goods,allowed,2024-09-18 18:01:07,2024-09-18 18:43:28,cron,211843250037,update,0 days 00:42:21,ML
414566778535,158432536694,Goods,allowed,2024-09-19 15:02:25,2024-09-19 15:03:31,cron,211843250037,update,0 days 00:01:06,ML
414566778535,158434090122,Goods,allowed,2024-09-19 15:25:26,2024-09-19 15:26:31,cron,211843250037,update,0 days 00:01:05,ML
414566778535,158427859774,Goods,allowed,2024-09-19 15:35:21,2024-09-19 15:36:26,cron,211843250037,update,0 days 00:01:05,ML
414566779080,157738619254,Goods,allowed,2024-09-15 05:19:21,2024-09-15 05:20:24,cron,585882000088,activation,0 days 00:01:03,ML
414566779260,156480081147,Goods,allowed,2024-09-06 09:53:38,2024-09-06 09:54:59,cron,256784250058,update,0 days 00:01:21,ML
414566783000,159494212079,Goods,allowed,2024-09-26 11:11:04,2024-09-26 11:12:05,cron,226553500385,activation,0 days 00:01:01,ML
414566784290,158264604083,Goods,allowed,2024-09-18 13:38:21,2024-09-18 13:40:17,cron,1341842750015,activation,0 days 00:01:56,ML
414566785425,157948288859,Goods,allowed,2024-09-16 13:46:42,2024-09-16 13:47:50,cron,408933500140,activation,0 days 00:01:08,ML
414566786040,157256349143,Goods,allowed,2024-09-11 13:30:56,2024-09-11 13:32:00,cron,489427500053,activation,0 days 00:01:04,ML
414566786470,156036566285,Transport,allowed,2024-09-03 06:42:12,2024-09-03 06:43:18,cron,1150570500118,update,0 days 00:01:06,ML
414566786470,157054384888,Transport,allowed,2024-09-10 07:48:27,2024-09-10 07:49:33,cron,1150570500118,update,0 days 00:01:06,ML
414566786470,157773366379,Transport,allowed,2024-09-15 11:38:21,2024-09-15 11:39:28,cron,1150570500118,activation,0 days 00:01:07,ML
414566786470,158517100989,Transport,allowed,2024-09-20 06:46:05,2024-09-20 06:47:12,cron,1150570500118,update,0 days 00:01:07,ML
414566786470,158923211312,Transport,allowed,2024-09-23 05:59:21,2024-09-23 06:00:27,cron,1150570500118,update,0 days 00:01:06,ML
414566786470,158964882790,Transport,allowed,2024-09-23 10:16:32,2024-09-23 10:17:37,cron,1150570500118,update,0 days 00:01:05,ML
414566786470,159109902073,Transport,allowed,2024-09-24 10:49:46,2024-09-24 10:50:52,cron,1150570500118,update,0 days 00:01:06,ML
414566786470,160055490054,Transport,allowed,2024-09-30 05:54:08,2024-09-30 05:55:08,cron,1150570500118,update,0 days 00:01:00,ML
414566787120,158239701976,Goods,allowed,2024-09-18 10:44:51,2024-09-18 10:45:57,cron,226553500385,update,0 days 00:01:06,ML
414566787505,157112031035,Goods,allowed,2024-09-10 14:07:16,2024-09-10 14:08:22,cron,383932750267,activation,0 days 00:01:06,ML
414566788575,156062402293,Goods,allowed,2024-09-03 16:57:54,2024-09-03 16:58:59,cron,1788117,update,0 days 00:01:05,ML
414566789060,160109497784,Goods,allowed,2024-09-30 11:52:27,2024-09-30 11:53:29,cron,745828500042,activation,0 days 00:01:02,ML
414566789890,158598885841,Goods,allowed,2024-09-20 17:40:58,2024-09-20 17:42:03,cron,443971000411,activation,0 days 00:01:05,ML
414566790345,158263966550,Goods,allowed,2024-09-18 14:22:36,2024-09-18 14:30:09,cron,997141000050,activation,0 days 00:07:33,ML
414566790345,158424519990,Goods,allowed,2024-09-19 12:59:08,2024-09-19 13:09:28,cron,997141000050,update,0 days 00:10:20,ML
414566790565,156275881526,Goods,allowed,2024-09-04 22:51:03,2024-09-04 22:52:08,cron,377776750011,update,0 days 00:01:05,ML
414566790565,156291557203,Goods,allowed,2024-09-05 01:26:29,2024-09-05 01:27:33,cron,377776750011,update,0 days 00:01:04,ML
414566790830,157400137183,Goods,allowed,2024-09-12 10:56:25,2024-09-12 10:57:30,cron,1472872500007,activation,0 days 00:01:05,ML
414566800665,157658849152,Vacancies,allowed,2024-09-14 08:37:56,2024-09-14 08:38:59,cron,153131000014,update,0 days 00:01:03,ML
414566800665,157638108788,Vacancies,allowed,2024-09-14 08:43:12,2024-09-14 08:44:19,cron,153131000014,activation,0 days 00:01:07,ML
414567001260,158114882700,Goods,allowed,2024-09-17 16:33:28,2024-09-17 16:38:59,cron,211843250037,update,0 days 00:05:31,ML
414567001260,158283300609,Goods,allowed,2024-09-18 15:04:39,2024-09-18 15:05:43,cron,211843250037,update,0 days 00:01:04,ML
414567001260,158311267609,Goods,allowed,2024-09-18 18:01:37,2024-09-18 18:02:40,cron,211843250037,update,0 days 00:01:03,ML
414567001260,158435537308,Goods,allowed,2024-09-19 15:01:39,2024-09-19 15:02:48,cron,211843250037,update,0 days 00:01:09,ML
414567001260,158430341228,Goods,allowed,2024-09-19 15:25:52,2024-09-19 15:27:24,cron,211843250037,update,0 days 00:01:32,ML
414567001260,158435611549,Goods,allowed,2024-09-19 15:34:39,2024-09-19 15:35:42,cron,211843250037,update,0 days 00:01:03,ML
414567001260,159342872305,Goods,allowed,2024-09-25 16:34:34,2024-09-25 16:42:08,cron,211843250037,update,0 days 00:07:34,ML
414567001260,159341980905,Goods,allowed,2024-09-25 17:23:10,2024-09-25 17:24:11,cron,211843250037,update,0 days 00:01:01,ML
414567001260,159507302781,Goods,allowed,2024-09-26 13:30:33,2024-09-26 13:31:37,cron,211843250037,update,0 days 00:01:04,ML
414567001260,160150119982,Goods,allowed,2024-09-30 14:06:23,2024-09-30 14:17:45,cron,211843250037,update,0 days 00:11:22,ML
414567001715,158975243665,Goods,allowed,2024-09-23 12:53:27,2024-09-23 12:54:32,cron,715121500018,activation,0 days 00:01:05,ML
414567003090,157239700049,Goods,allowed,2024-09-11 12:31:17,2024-09-11 12:32:22,cron,489427500053,activation,0 days 00:01:05,ML
414567005615,158117896112,Goods,allowed,2024-09-17 16:34:34,2024-09-17 16:43:21,cron,211843250037,update,0 days 00:08:47,ML
414567005615,158282598207,Goods,allowed,2024-09-18 15:04:34,2024-09-18 15:26:08,cron,211843250037,update,0 days 00:21:34,ML
414567005615,158308045271,Goods,allowed,2024-09-18 18:01:03,2024-09-18 18:13:10,cron,211843250037,update,0 days 00:12:07,ML
414567005615,158436535050,Goods,allowed,2024-09-19 15:01:44,2024-09-19 15:02:50,cron,211843250037,update,0 days 00:01:06,ML
414567005615,158435089091,Goods,allowed,2024-09-19 15:25:08,2024-09-19 15:26:15,cron,211843250037,update,0 days 00:01:07,ML
414567005615,158428358649,Goods,allowed,2024-09-19 15:34:44,2024-09-19 15:35:51,cron,211843250037,update,0 days 00:01:07,ML
414567005615,159341620843,Goods,allowed,2024-09-25 16:33:28,2024-09-25 16:41:43,cron,211843250037,update,0 days 00:08:15,ML
414567005615,159338728917,Goods,allowed,2024-09-25 17:22:27,2024-09-25 17:23:30,cron,211843250037,update,0 days 00:01:03,ML
414567005615,159470350732,Goods,allowed,2024-09-26 13:52:29,2024-09-26 13:53:30,cron,211843250037,update,0 days 00:01:01,ML
414567005615,160135873608,Goods,allowed,2024-09-30 14:06:48,2024-09-30 14:19:20,cron,211843250037,update,0 days 00:12:32,ML
414567005780,157620085384,Goods,allowed,2024-09-14 03:47:15,2024-09-14 03:48:22,cron,1299076500007,activation,0 days 00:01:07,ML
414567006410,158001241101,Goods,allowed,2024-09-16 22:08:33,2024-09-16 22:09:36,cron,306252000233,activation,0 days 00:01:03,ML
414567006410,158868014816,Goods,allowed,2024-09-22 19:40:49,2024-09-22 19:41:53,cron,306252000233,update,0 days 00:01:04,ML
414567007985,158556696049,Goods,allowed,2024-09-20 14:08:18,2024-09-20 14:09:24,cron,978363250052,activation,0 days 00:01:06,ML
414567010045,159185527870,Services,allowed,2024-09-24 18:46:05,2024-09-24 18:47:07,cron,153966750089,activation,0 days 00:01:02,ML
414567010390,158561352299,Goods,allowed,2024-09-20 11:25:11,2024-09-20 11:26:15,cron,1490592000020,activation,0 days 00:01:04,ML
414567010590,159448212607,Goods,allowed,2024-09-26 11:11:23,2024-09-26 11:12:24,cron,226553500385,activation,0 days 00:01:01,ML
414567012140,158669606452,Goods,allowed,2024-09-21 09:29:43,2024-09-21 09:30:49,cron,374531938,activation,0 days 00:01:06,ML
414567013275,157932547538,Goods,allowed,2024-09-16 12:00:42,2024-09-16 12:03:09,cron,471662750058,update,0 days 00:02:27,ML
414567013555,157739498650,Goods,allowed,2024-09-15 07:59:25,2024-09-15 08:00:32,cron,1480321000011,activation,0 days 00:01:07,ML
414567014340,157944252224,Goods,allowed,2024-09-16 13:32:24,2024-09-16 13:33:30,cron,609408000087,activation,0 days 00:01:06,ML
414567017385,158407647337,Goods,allowed,2024-09-19 12:05:43,2024-09-19 12:18:32,cron,36918500103,activation,0 days 00:12:49,ML
414567018065,157233797932,Goods,allowed,2024-09-11 09:36:41,2024-09-11 09:37:47,cron,1340661500046,update,0 days 00:01:06,ML
414567018065,158168786387,Goods,allowed,2024-09-17 19:49:25,2024-09-17 19:50:30,cron,1340661500046,update,0 days 00:01:05,ML
414567018065,158212336369,Goods,allowed,2024-09-18 04:43:03,2024-09-18 04:44:09,cron,1340661500046,activation,0 days 00:01:06,ML
414567018765,157983390285,Goods,allowed,2024-09-16 18:23:35,2024-09-16 18:24:43,cron,997872000159,activation,0 days 00:01:08,ML
414567020350,159448715772,Goods,allowed,2024-09-26 11:12:31,2024-09-26 11:13:34,cron,226553500385,activation,0 days 00:01:03,ML
414567021300,156295355216,Goods,allowed,2024-09-05 02:11:17,2024-09-05 02:12:22,cron,1090053250071,update,0 days 00:01:05,ML
414567021300,156752723851,Goods,allowed,2024-09-08 12:29:19,2024-09-08 12:30:24,cron,1090053250071,update,0 days 00:01:05,ML
414567022215,158955498026,Goods,allowed,2024-09-23 12:54:27,2024-09-23 12:55:34,cron,715121500018,activation,0 days 00:01:07,ML
414567022980,157995496920,Goods,allowed,2024-09-16 20:34:27,2024-09-16 20:35:30,cron,502505250027,activation,0 days 00:01:03,ML
414567023145,158637528558,Goods,allowed,2024-09-21 00:40:25,2024-09-21 00:45:56,cron,817049750069,activation,0 days 00:05:31,ML
414567024940,158314410464,Goods,allowed,2024-09-18 20:27:50,2024-09-18 20:28:57,cron,1005668750023,activation,0 days 00:01:07,ML
414567025950,158132570938,Goods,allowed,2024-09-17 17:23:31,2024-09-17 17:33:28,cron,1193833750220,activation,0 days 00:09:57,ML
414567025950,159525327002,Goods,allowed,2024-09-26 16:41:11,2024-09-26 16:42:14,cron,1193833750220,update,0 days 00:01:03,ML
414567026080,159783362800,Goods,allowed,2024-09-28 09:34:33,2024-09-28 09:36:01,cron,997872000159,update,0 days 00:01:28,ML
414567028095,158620129819,Goods,allowed,2024-09-20 21:35:25,2024-09-20 21:36:31,cron,1495179750016,activation,0 days 00:01:06,ML
414567029060,156057268516,Goods,allowed,2024-09-03 16:02:37,2024-09-03 16:03:41,cron,1494138000025,update,0 days 00:01:04,ML
414567029060,156251500096,Goods,allowed,2024-09-04 20:34:03,2024-09-04 20:35:07,cron,1494138000025,update,0 days 00:01:04,ML
414567029060,157988953834,Goods,allowed,2024-09-16 20:14:42,2024-09-16 20:15:48,cron,1494138000025,activation,0 days 00:01:06,ML
414567031780,158453560085,Goods,allowed,2024-09-19 18:06:30,2024-09-19 18:07:37,cron,383932750267,activation,0 days 00:01:07,ML
414567031945,157229946366,Goods,allowed,2024-09-11 12:30:23,2024-09-11 12:31:32,cron,489427500053,activation,0 days 00:01:09,ML
414567031945,159093664665,Goods,allowed,2024-09-24 07:54:30,2024-09-24 08:20:36,cron,489427500053,update,0 days 00:26:06,ML
414567032565,158678786589,Services,allowed,2024-09-21 10:44:11,2024-09-21 10:45:17,cron,228957000038,activation,0 days 00:01:06,ML
414567032715,155906974674,Services,allowed,2024-09-02 17:41:47,2024-09-02 17:42:56,cron,1106303250145,update,0 days 00:01:09,ML
414567032715,157966756666,Services,allowed,2024-09-16 16:00:34,2024-09-16 16:01:40,cron,1106303250145,activation,0 days 00:01:06,ML
414567032715,160020526042,Services,allowed,2024-09-29 19:14:59,2024-09-29 19:16:01,cron,1106303250145,update,0 days 00:01:02,ML
414567033755,157677030690,Goods,allowed,2024-09-14 16:18:53,2024-09-14 16:19:56,cron,1341825750028,activation,0 days 00:01:03,ML
414567034420,155866156219,Goods,allowed,2024-09-02 11:34:14,2024-09-02 11:35:30,cron,191324750023,update,0 days 00:01:16,ML
414567034420,156298917715,Goods,allowed,2024-09-05 03:27:05,2024-09-05 03:28:09,cron,191324750023,update,0 days 00:01:04,ML
414567034420,156326061549,Goods,allowed,2024-09-05 08:20:49,2024-09-05 08:21:53,cron,191324750023,update,0 days 00:01:04,ML
414567034420,157195195338,Goods,allowed,2024-09-11 03:48:23,2024-09-11 03:49:27,cron,191324750023,update,0 days 00:01:04,ML
414567034420,157234504324,Goods,allowed,2024-09-11 09:21:09,2024-09-11 09:22:13,cron,191324750023,update,0 days 00:01:04,ML
414567034420,158043323976,Goods,allowed,2024-09-17 03:26:53,2024-09-17 03:27:59,cron,191324750023,activation,0 days 00:01:06,ML
414567034420,158060630626,Goods,allowed,2024-09-17 09:27:06,2024-09-17 09:28:10,cron,191324750023,update,0 days 00:01:04,ML
414567034420,158194967945,Goods,allowed,2024-09-18 03:30:03,2024-09-18 03:31:07,cron,191324750023,update,0 days 00:01:04,ML
